ts,x direction pos,y direction pos,z direction pos, x origin, y origin, z origin, viewedObjects
2020-09-15T14:18:49.0542865Z,-0.3676225,0.2033344,-0.9074738,229.1597,-183.771,272.3443,PictureFrame
2020-09-15T14:18:49.0802772Z,-0.3679801,0.2041265,-0.9071511,229.1597,-183.771,272.3444,PictureFrame
2020-09-15T14:18:49.1072688Z,-0.3672255,0.2050925,-0.907239,229.1598,-183.771,272.3443,PictureFrame
2020-09-15T14:18:49.1352593Z,-0.3672044,0.2059263,-0.9070586,229.16,-183.771,272.3443,PictureFrame
2020-09-15T14:18:49.1702480Z,-0.3660082,0.2017053,-0.9084894,229.1603,-183.771,272.3441,PictureFrame
2020-09-15T14:18:49.2012379Z,-0.3651589,0.2022369,-0.908713,229.1604,-183.771,272.3441,PictureFrame
2020-09-15T14:18:49.2282292Z,-0.364252,0.202931,-0.9089221,229.1605,-183.7711,272.344,PictureFrame
2020-09-15T14:18:49.2592193Z,-0.3643483,0.2028418,-0.9089035,229.1604,-183.7711,272.344,PictureFrame
2020-09-15T14:18:49.2872100Z,-0.360081,0.2224699,-0.9060071,229.1601,-183.7712,272.3439,PictureFrame
2020-09-15T14:18:49.3171472Z,-0.3611112,0.2066628,-0.9093345,229.16,-183.7713,272.3438,PictureFrame
2020-09-15T14:18:49.3511359Z,-0.3609424,0.2056714,-0.9096262,229.1596,-183.7713,272.3439,PictureFrame
2020-09-15T14:18:49.3841254Z,-0.3604546,0.205185,-0.9099294,229.1594,-183.7713,272.344,PictureFrame
2020-09-15T14:18:49.4131158Z,-0.3599482,0.2046697,-0.910246,229.1592,-183.7713,272.3441,PictureFrame
2020-09-15T14:18:49.4421070Z,-0.3591368,0.2047004,-0.9105595,229.1591,-183.7713,272.3441,PictureFrame
2020-09-15T14:18:49.4740969Z,-0.3582319,0.2038609,-0.9111041,229.159,-183.7713,272.3441,PictureFrame
2020-09-15T14:18:49.5060866Z,-0.3576075,0.2042578,-0.9112605,229.1591,-183.7712,272.3442,PictureFrame
2020-09-15T14:18:49.5370759Z,-0.3569007,0.2046545,-0.9114485,229.1592,-183.7711,272.3443,PictureFrame
2020-09-15T14:18:49.5660656Z,-0.3564664,0.2050305,-0.911534,229.159,-183.771,272.3445,PictureFrame
2020-09-15T14:18:49.5960563Z,-0.3560068,0.2053913,-0.9116324,229.159,-183.771,272.3446,PictureFrame
2020-09-15T14:18:49.6250471Z,-0.3560751,0.2051257,-0.9116655,229.1592,-183.771,272.3445,PictureFrame
2020-09-15T14:18:49.6550374Z,-0.3556743,0.2049468,-0.9118621,229.1592,-183.771,272.3444,PictureFrame
2020-09-15T14:18:49.6820290Z,-0.3550698,0.2041885,-0.9122677,229.1593,-183.7711,272.3444,PictureFrame
2020-09-15T14:18:49.7120192Z,-0.3539445,0.2051548,-0.9124882,229.1591,-183.7711,272.3444,PictureFrame
2020-09-15T14:18:49.7400102Z,-0.3528034,0.2044419,-0.9130899,229.1588,-183.7712,272.3443,PictureFrame
